0 494,65 -3,55
1 494,57 -9,38333333333333
2 494,49 -2,48333333333333
3 494,4 -6,11666666666667
4 494,32 -2,5
5 494,24 -6,26666666666667
6 494,15 -0,533333333333331
7 494,07 -6,88333333333335
8 493,99 -5,3
9 493,9 -0,5
10 493,82 -8,7
11 493,74 -3,41666666666666
12 493,65 -2,63333333333333
13 493,57 -3,58333333333333
14 493,48 -7,03333333333333
15 493,4 -5,34999999999999
16 493,32 -6,59999999999999
17 493,23 -5,71666666666667
18 493,15 -2,45
19 493,07 -4,33333333333333
20 492,98 -5,19999999999999
21 492,9 -3,58333333333333
22 492,82 -5,93333333333332
23 492,73 -1,06666666666668
24 492,65 0,316666666666663
25 492,57 -1,96666666666667
26 492,48 -4,33333333333333
27 492,4 -3,38333333333335
28 492,32 -3,78333333333332
29 492,23 -3,13333333333333
30 492,15 -3,63333333333333
31 492,07 -0,0499999999999972
32 491,98 -7,43333333333334
33 491,9 -2,68333333333332
34 491,82 -8,38333333333333
35 491,73 -3,28333333333333
36 491,65 -4,91666666666667
37 491,57 -4,18333333333332
38 491,48 -3,78333333333333
39 491,4 -4,98333333333335
40 491,32 -6,33333333333334
41 491,23 -4,09999999999999
42 491,15 -3,81666666666668
43 491,07 -3,83333333333334
44 490,98 -3,11666666666665
45 490,9 -0,866666666666674
46 490,82 -2,90000000000001
47 490,73 -4,03333333333333
48 490,65 -6,78333333333333
49 490,57 -4,43333333333332
50 490,48 -7,90000000000001
51 490,4 -5,75
52 490,31 -6,09999999999999
53 490,23 -5,81666666666668
54 490,15 -2,16666666666667
55 490,06 -4,68333333333334
56 489,98 -6,03333333333333
57 489,9 -3,59999999999999
58 489,81 -4,26666666666667
59 489,73 -4,90000000000001
60 489,65 -3,43333333333332
61 489,56 -1,68333333333332
62 489,48 -6
63 489,4 -4
64 489,31 -5,15000000000001
65 489,23 -4,15000000000001
66 489,15 -1,88333333333333
67 489,06 -4,40000000000001
68 488,98 -5,86666666666665
69 488,9 -2,8
70 488,81 -6
71 488,73 -4,81666666666668
72 488,65 -5,36666666666665
73 488,56 -5,31666666666668
74 488,48 -7,51666666666667
75 488,4 -4,78333333333333
76 488,31 -7,59999999999999
77 488,23 -6,5
78 488,15 -2,86666666666667
79 488,06 -2,84999999999999
80 487,98 -1,83333333333333
81 487,9 -1,66666666666666
82 487,81 -5,40000000000001
83 487,73 -5,71666666666667
84 487,65 -3,18333333333332
85 487,56 -5,23333333333333
86 487,48 -5,73333333333333
87 487,4 -7,46666666666667
88 487,31 -2,36666666666666
89 487,23 -2,31666666666668
90 487,14 -5,53333333333333
91 487,06 -3,48333333333335
92 486,98 -4,26666666666667
93 486,89 -6,76666666666667
94 486,81 -3,01666666666667
95 486,73 -6,06666666666668
96 486,64 -4,7
97 486,56 -7,18333333333332
98 486,48 -4,61666666666667
99 486,39 -5,78333333333333
100 486,31 -6,55000000000001
101 486,23 -5,03333333333333
102 486,14 -6,51666666666667
103 486,06 -7,21666666666667
104 485,98 -3,06666666666666
105 485,89 -3,96666666666667
106 485,81 -5,09999999999999
107 485,73 -2,98333333333333
108 485,64 -2,65000000000001
109 485,56 -3,65000000000001
110 485,48 -2,56666666666668
111 485,39 -6,51666666666667
112 485,31 -5,25
113 485,23 -3,75
114 485,14 -4,21666666666667
115 485,06 -6,58333333333334
116 484,98 -3,45
117 484,89 -4,05
118 484,81 -10,1833333333333
119 484,73 -5,61666666666665
120 484,64 -1,06666666666668
121 484,56 -7,18333333333332
122 484,48 -5,66666666666667
123 484,39 -7,48333333333333
124 484,31 -6,03333333333333
125 484,23 -4,61666666666667
126 484,14 -3,16666666666667
127 484,06 -5,93333333333332
128 483,97 -1,93333333333332
129 483,89 -7,28333333333333
130 483,81 -5,75
131 483,72 -7,68333333333334
132 483,64 -3,86666666666665
133 483,56 -3,84999999999999
134 483,47 -9,33333333333333
135 483,39 -6,11666666666665
136 483,31 -4,66666666666666
137 483,22 -6,93333333333332
138 483,14 -3,28333333333333
139 483,06 -1,69999999999999
140 482,97 -5,43333333333332
141 482,89 -5,53333333333333
142 482,81 -8,31666666666668
143 482,72 -6,15000000000001
144 482,64 -5,51666666666665
145 482,56 -7,58333333333333
146 482,47 -4,98333333333333
147 482,39 -9,08333333333334
148 482,31 -5,68333333333332
149 482,22 -5,91666666666667
150 482,14 -7,26666666666667
151 482,06 -4,68333333333332
152 481,97 -2,08333333333334
153 481,89 -2,5
154 481,81 -7,53333333333333
155 481,72 0,316666666666677
156 481,64 -4,31666666666668
157 481,56 -5,73333333333333
158 481,47 -6,31666666666668
159 481,39 -5,78333333333333
160 481,31 -5,25
161 481,22 -4,78333333333333
162 481,14 0,583333333333329
163 481,05 -3,71666666666667
164 480,97 -0,483333333333348
165 480,89 -7,71666666666667
166 480,8 -7,26666666666667
167 480,72 -2,68333333333332
168 480,64 -3,93333333333334
169 480,55 -5,5
170 480,47 -2,51666666666667
171 480,39 -1,93333333333332
172 480,3 -5,51666666666667
173 480,22 -8,31666666666668
174 480,14 -7,88333333333333
175 480,05 -3,31666666666666
176 479,97 -5,51666666666667
177 479,89 -3,36666666666667
178 479,8 -2,46666666666667
179 479,72 -4,31666666666668
180 479,64 -6,44999999999999
181 479,55 -4,09999999999999
182 479,47 -2,65000000000001
183 479,39 -3,09999999999999
184 479,3 -3,59999999999999
185 479,22 -3,23333333333333
186 479,14 -1,3
187 479,05 -5,23333333333333
188 478,97 -5,06666666666668
189 478,89 -6,26666666666667
190 478,8 -3,18333333333332
191 478,72 -2,86666666666665
192 478,64 -3,98333333333333
193 478,55 -5,86666666666667
194 478,47 -5,26666666666667
195 478,39 -5,90000000000001
196 478,3 -3,26666666666665
197 478,22 -3,56666666666668
198 478,14 -8,88333333333333
199 478,05 -7,88333333333333
200 477,97 -2,65000000000001
201 477,88 -5,98333333333333
202 477,8 -4,88333333333333
203 477,72 -6,8
204 477,63 -4,33333333333333
205 477,55 -3,35
206 477,47 -8,81666666666668
207 477,38 -4,03333333333333
208 477,3 -4,65000000000001
209 477,22 -4,15000000000001
210 477,13 -2,8
211 477,05 -7,25
212 476,97 -5,09999999999999
213 476,88 -9,56666666666668
214 476,8 -5,96666666666667
215 476,72 -6,59999999999999
216 476,63 -4,23333333333333
217 476,55 -5,81666666666668
218 476,47 -0,849999999999994
219 476,38 -3,53333333333333
220 476,3 -2,26666666666665
221 476,22 -6,23333333333333
222 476,13 -6,95
223 476,05 -2,76666666666667
224 475,97 -5,34999999999999
225 475,88 -6,88333333333333
226 475,8 -4,33333333333333
227 475,72 -4,93333333333332
228 475,63 -2,51666666666667
229 475,55 -6,86666666666667
230 475,47 -5,43333333333332
231 475,38 -4,34999999999999
232 475,3 -6,98333333333333
233 475,22 -8,28333333333333
234 475,13 -7,73333333333333
235 475,05 -1,61666666666667
236 474,97 -4,23333333333333
237 474,88 -5,94999999999999
238 474,8 -3,75
239 474,71 -2,28333333333333
240 474,63 1,90000000000001
241 474,55 -4,34999999999999
242 474,46 -2,88333333333333
243 474,38 -6,63333333333333
244 474,3 -3,73333333333335
245 474,21 -3,84999999999999
246 474,13 -3,61666666666667
247 474,05 -7,13333333333335
248 473,96 -1,46666666666667
249 473,88 -0,950000000000003
250 473,8 -3,2
251 473,71 -5,65000000000001
252 473,63 -2,06666666666666
253 473,55 -4,03333333333333
254 473,46 -4,05
255 473,38 -3,36666666666667
256 473,3 -3,83333333333334
257 473,21 -4,3
258 473,13 -5,76666666666667
259 473,05 1,23333333333335
260 472,96 -6,46666666666667
261 472,88 -5,46666666666667
262 472,8 -0,0666666666666771
263 472,71 -0,966666666666669
264 472,63 -0,266666666666666
265 472,55 -3,15000000000001
266 472,46 -6,03333333333333
267 472,38 -0,650000000000006
268 472,3 -3,98333333333333
269 472,21 -2,01666666666667
270 472,13 -3,71666666666666
271 472,05 -1,26666666666665
272 471,96 -1,88333333333335
273 471,88 -4,48333333333335
274 471,8 0,716666666666669
275 471,71 -3,38333333333335
276 471,63 -2,40000000000001
277 471,54 0,166666666666671
278 471,46 -5,81666666666668
279 471,38 -0,216666666666669
280 471,29 -1,7
281 471,21 -3,55
282 471,13 -2,41666666666667
283 471,04 -6,01666666666667
284 470,96 -5,40000000000001
285 470,88 -2,84999999999999
286 470,79 -3,66666666666666
287 470,71 -3,75
288 470,63 -4,16666666666666
289 470,54 -2,18333333333332
290 470,46 -4,61666666666667
291 470,38 -2,98333333333333
292 470,29 -0,416666666666671
293 470,21 -0,116666666666674
294 470,13 -3,83333333333333
295 470,04 -6,26666666666665
296 469,96 -7,65000000000001
297 469,88 -1,58333333333333
298 469,79 -4,05
299 469,71 -2,43333333333332
300 469,63 -2,25
301 469,54 -3,7
302 469,46 -1,09999999999999
303 469,38 1,18333333333334
304 469,29 -3,26666666666665
305 469,21 -5,45
306 469,13 -1,46666666666667
307 469,04 -8,2
308 468,96 -2,76666666666665
309 468,88 -2,73333333333333
310 468,79 -2,65000000000001
311 468,71 -5,38333333333335
312 468,63 -4,96666666666667
313 468,54 -8,15000000000001
314 468,46 -4,96666666666667
315 468,37 -4,93333333333332
316 468,29 -4,11666666666667
317 468,21 -6,91666666666667
318 468,12 -4,81666666666668
319 468,04 -2,78333333333333
320 467,96 -2,88333333333334
321 467,87 -5,16666666666667
322 467,79 -5,36666666666667
323 467,71 -3,18333333333334
324 467,62 -4,28333333333333
325 467,54 -1,48333333333333
326 467,46 -3,76666666666667
327 467,37 -7,38333333333333
328 467,29 -2,31666666666668
329 467,21 -1,3
330 467,12 -0,816666666666677
331 467,04 -5,55000000000001
332 466,96 -6,55
333 466,87 -1,15000000000001
334 466,79 -4,46666666666667
335 466,71 -2,71666666666667
336 466,62 -5,25
337 466,54 -3,23333333333333
338 466,46 -2,48333333333333
339 466,37 -8,96666666666667
340 466,29 -3,41666666666666
341 466,21 -4,40000000000001
342 466,12 -2,40000000000001
343 466,04 -3,38333333333334
344 465,96 -3,34999999999999
345 465,87 -2,45
346 465,79 -4,83333333333333
347 465,71 -0,900000000000006
348 465,62 -5
349 465,54 -6,51666666666667
350 465,45 -1,40000000000001
351 465,37 1,51666666666667
352 465,29 -4,68333333333334
353 465,2 -5,56666666666668
354 465,12 -3,31666666666668
355 465,04 -4,01666666666665
356 464,95 -2,63333333333333
357 464,87 -5,08333333333333
358 464,79 -3,15000000000001
359 464,7 -3,61666666666665
360 464,62 -4,66666666666667
361 464,54 0,966666666666669
362 464,45 -6,13333333333333
363 464,37 -2,21666666666667
364 464,29 -2,76666666666667
365 464,2 -4,51666666666667
366 464,12 -4,66666666666667
367 464,04 -3,51666666666665
368 463,95 -2,33333333333333
369 463,87 -5,2
370 463,79 -6,34999999999999
371 463,7 -5,66666666666667
372 463,62 -3,73333333333333
373 463,54 -0,666666666666671
374 463,45 -5,06666666666668
375 463,37 -6,5
376 463,29 -4,56666666666668
377 463,2 -5,03333333333333
378 463,12 -5,05
379 463,04 -3,83333333333333
380 462,95 -1,63333333333334
381 462,87 -5,33333333333333
382 462,79 -4,63333333333333
383 462,7 -4,15000000000001
384 462,62 -2,51666666666665
385 462,54 -1,03333333333333
386 462,45 -1,11666666666667
387 462,37 -6,3
388 462,28 -1,66666666666667
389 462,2 -5,56666666666668
390 462,12 -3,26666666666667
391 462,03 -1,34999999999999
392 461,95 -8,73333333333333
393 461,87 -4,13333333333333
394 461,78 -5,81666666666668
395 461,7 -4,98333333333335
396 461,62 -4,76666666666667
397 461,53 -6,06666666666668
398 461,45 -7,73333333333333
399 461,37 -5,13333333333335
400 461,28 -6,08333333333334
401 461,2 -3,81666666666668
402 461,12 -6,08333333333333
403 461,03 -4,05
404 460,95 -5,09999999999999
405 460,87 -3,86666666666667
406 460,78 -5,63333333333333
407 460,7 -3,59999999999999
408 460,62 -4,80000000000001
409 460,53 -3,68333333333332
410 460,45 -5,53333333333333
411 460,37 -4,43333333333334
412 460,28 -1,66666666666666
413 460,2 -1,68333333333332
414 460,12 -6,8
415 460,03 -4,43333333333332
416 459,95 -6,46666666666667
417 459,87 -3,18333333333332
418 459,78 -4,31666666666668
419 459,7 -4,18333333333334
420 459,62 -3,45
421 459,53 -6,90000000000001
422 459,45 -4,73333333333333
423 459,37 -3,33333333333334
424 459,28 -5,38333333333333
425 459,2 -4,26666666666667
426 459,11 -7,63333333333333
427 459,03 -2,53333333333333
428 458,95 -7,61666666666666
429 458,86 -4,7
430 458,78 -5
431 458,7 -0,633333333333354
432 458,61 -10,0166666666667
433 458,53 -6,68333333333332
434 458,45 -1,28333333333333
435 458,36 -5,84999999999999
436 458,28 -6,59999999999999
437 458,2 -7,08333333333333
438 458,11 -3,91666666666667
439 458,03 -2,65000000000001
440 457,95 -3,41666666666666
441 457,86 -1,03333333333333
442 457,78 0,0833333333333286
443 457,7 2,91666666666667
444 457,61 -0,766666666666652
445 457,53 -2,21666666666667
446 457,45 -2
447 457,36 -5,08333333333334
448 457,28 -4,18333333333334
449 457,2 -3,06666666666668
450 457,11 -5,56666666666667
451 457,03 -1,15000000000001
452 456,95 -3,73333333333333
453 456,86 -3,05
454 456,78 0,599999999999994
455 456,7 -2,90000000000001
456 456,61 -3,25
457 456,53 1,33333333333333
458 456,45 -3,45
459 456,36 -2,43333333333334
460 456,28 -5,11666666666665
461 456,2 -3,46666666666667
462 456,11 -2,21666666666667
463 456,03 -4,81666666666666
464 455,94 1,56666666666666
465 455,86 2,28333333333333
466 455,78 -4,48333333333333
467 455,69 -3,36666666666667
468 455,61 -4,25
469 455,53 -1,51666666666667
470 455,44 -2,18333333333332
471 455,36 -2,11666666666665
472 455,28 -4,06666666666668
473 455,19 -3,03333333333333
474 455,11 -2,01666666666667
475 455,03 -7,23333333333335
476 454,94 -3,41666666666666
477 454,86 -2,76666666666667
478 454,78 -8,5
479 454,69 -4
480 454,61 -6,11666666666667
481 454,53 -3,75
482 454,44 -6,91666666666667
483 454,36 -2,66666666666666
484 454,28 -4,66666666666667
485 454,19 -4,31666666666668
486 454,11 -5,56666666666668
487 454,03 -4,63333333333333
488 453,94 -6,71666666666667
489 453,86 -1,95
490 453,78 -5,36666666666667
491 453,69 -4,71666666666667
492 453,61 -5,33333333333333
493 453,53 -4,23333333333333
494 453,44 -2,61666666666667
495 453,36 -4,84999999999999
496 453,28 -5,93333333333332
497 453,19 -4,33333333333333
498 453,11 -2,86666666666667
499 453,03 -3,76666666666665
500 452,94 -0,150000000000006
501 452,86 -2,91666666666667
502 452,77 -3,4
503 452,69 -4,78333333333333
504 452,61 -0,0999999999999943
505 452,52 -4,33333333333334
506 452,44 -5,65000000000001
507 452,36 -5,88333333333335
508 452,27 -1,36666666666667
509 452,19 -1,28333333333333
510 452,11 -3,8
511 452,02 -4,3
512 451,94 -4,15000000000001
513 451,86 -3,7
514 451,77 -4,36666666666667
515 451,69 -6,23333333333333
516 451,61 -5,56666666666668
517 451,52 -0,200000000000003
518 451,44 -2,90000000000001
519 451,36 -1,16666666666667
520 451,27 -7,33333333333333
521 451,19 -4,40000000000001
522 451,11 -4,33333333333333
523 451,02 -3,38333333333335
524 450,94 -7,68333333333332
525 450,86 -5,08333333333333
526 450,77 -6,96666666666667
527 450,69 -5,08333333333334
528 450,61 -5,91666666666667
529 450,52 -5,23333333333333
530 450,44 -5,16666666666667
531 450,36 -3,76666666666665
532 450,27 -4,25
533 450,19 -5,13333333333333
534 450,11 -4,7
535 450,02 -3,71666666666668
536 449,94 -8,05
537 449,85 -4,18333333333332
538 449,77 -8,01666666666667
539 449,69 -3,75
540 449,6 -3,19999999999999
541 449,52 -0,866666666666674
542 449,44 -4,91666666666667
543 449,35 0,849999999999994
544 449,27 3,11666666666667
545 449,19 4,03333333333333
546 449,1 -1,81666666666668
547 449,02 -0,366666666666646
548 448,94 0,0333333333333314
549 448,85 -4,11666666666667
550 448,77 -2,33333333333333
551 448,69 -3,43333333333334
552 448,6 -1,68333333333334
553 448,52 -1,61666666666667
554 448,44 -0,333333333333329
555 448,35 -1,58333333333333
556 448,27 -5,38333333333335
557 448,19 -5,01666666666667
558 448,1 -3,59999999999999
559 448,02 -2,8
560 447,94 -3,15000000000001
561 447,85 -4,65000000000001
562 447,77 -4,09999999999999
563 447,69 -2,83333333333333
564 447,6 -2,2
565 447,52 -3,08333333333333
566 447,44 -4,84999999999999
567 447,35 -1,68333333333332
568 447,27 -1,46666666666667
569 447,19 -6,7
570 447,1 -2,56666666666668
571 447,02 -5,44999999999999
572 446,94 -3,61666666666665
573 446,85 -4,15000000000001
574 446,77 -2,28333333333333
575 446,68 -3,43333333333332
576 446,6 -5,38333333333334
577 446,52 -3,96666666666667
578 446,43 -2,11666666666667
579 446,35 -5,06666666666666
580 446,27 -5,86666666666667
581 446,18 -4,11666666666667
582 446,1 -8,55
583 446,02 -4,38333333333335
584 445,93 -0,783333333333331
585 445,85 -8,83333333333333
586 445,77 -6,08333333333333
587 445,68 -1,8
588 445,6 -7,2
589 445,52 -5,41666666666667
590 445,43 -5,63333333333333
591 445,35 -3,69999999999999
592 445,27 -4,73333333333335
593 445,18 -3,3
594 445,1 -3,23333333333333
595 445,02 -2,90000000000001
596 444,93 -8,68333333333334
597 444,85 -6,93333333333332
598 444,77 -7,01666666666667
599 444,68 -6,69999999999999
600 444,6 -4,56666666666668
601 444,52 -3,26666666666667
602 444,43 -5,36666666666667
603 444,35 -4,31666666666668
604 444,27 -3,31666666666666
605 444,18 -5,68333333333332
606 444,1 -2,36666666666667
607 444,02 -2,73333333333333
608 443,93 -6,30000000000001
609 443,85 -4,75
610 443,77 -4,28333333333333
611 443,68 -0,583333333333329
612 443,6 -7,58333333333333
613 443,51 -4,48333333333333
614 443,43 -6,05
615 443,35 -8,13333333333335
616 443,26 -0,916666666666671
617 443,18 -4,18333333333334
618 443,1 -2,34999999999999
619 443,01 -7,31666666666668
620 442,93 -4
621 442,85 -2,66666666666667
622 442,76 -3,91666666666667
623 442,68 -8,76666666666665
624 442,6 -4,26666666666667
625 442,51 -4,75
626 442,43 -8,95
627 442,35 -4,23333333333333
628 442,26 -2,61666666666667
629 442,18 -3,16666666666667
630 442,1 -2,09999999999999
631 442,01 -4,95
632 441,93 -4,51666666666667
633 441,85 -1,86666666666667
634 441,76 -1,13333333333333
635 441,68 -0,150000000000006
636 441,6 -1,71666666666667
637 441,51 -3
638 441,43 0,166666666666671
639 441,35 -1,46666666666667
640 441,26 -1,43333333333332
641 441,18 -4,23333333333333
642 441,1 -3,95
643 441,01 -4,2
644 440,93 -2,58333333333333
645 440,85 -1,51666666666667
646 440,76 -2,05
647 440,68 -3,11666666666667
648 440,6 -2,41666666666667
649 440,51 -3,23333333333333
650 440,43 -2,18333333333332
651 440,34 -3,09999999999999
652 440,26 -5,68333333333332
653 440,18 -4,66666666666667
654 440,09 -7,58333333333333
655 440,01 -1,09999999999999
656 439,93 -6,83333333333333
657 439,84 -7,15000000000001
658 439,76 -2,84999999999999
659 439,68 -7
660 439,59 -2,03333333333333
661 439,51 -3,43333333333332
662 439,43 -4,61666666666667
663 439,34 -2,38333333333335
664 439,26 -3,08333333333333
665 439,18 -2,40000000000001
666 439,09 -2,55
667 439,01 -0,200000000000003
668 438,93 -1,33333333333334
669 438,84 -4,55
670 438,76 -4,88333333333333
671 438,68 -6,53333333333333
672 438,59 -4,55
673 438,51 -2,73333333333333
674 438,43 -3,93333333333332
675 438,34 -4,33333333333333
676 438,26 -5,84999999999999
677 438,18 -2,65000000000001
678 438,09 -6,05
679 438,01 -5,18333333333332
680 437,93 -4,58333333333333
681 437,84 -5,71666666666667
682 437,76 -1,41666666666667
683 437,68 -6,96666666666667
684 437,59 -5,23333333333333
685 437,51 -6,48333333333333
686 437,43 -4,93333333333332
687 437,34 -3,8
688 437,26 -3,83333333333333
689 437,17 -1,25
690 437,09 -5,2
691 437,01 -4,41666666666667
692 436,92 -4,95
693 436,84 -7,09999999999999
694 436,76 -4,88333333333333
695 436,67 -4,15000000000001
696 436,59 -3,66666666666667
697 436,51 -6,05
698 436,42 -3,28333333333333
699 436,34 -4,53333333333333
700 436,26 -4,8
701 436,17 -2,03333333333333
702 436,09 -3,98333333333333
703 436,01 -1,23333333333333
704 435,92 1
705 435,84 1,01666666666667
706 435,76 -1,31666666666668
707 435,67 0,0833333333333428
708 435,59 -1,31666666666668
709 435,51 -2,2
710 435,42 -2,75
711 435,34 -3,34999999999999
712 435,26 -7,09999999999999
713 435,17 -7,01666666666666
714 435,09 -3,58333333333333
715 435,01 -2,45
716 434,92 -2,8
717 434,84 4,95
718 434,76 3,68333333333332
719 434,67 7,51666666666665
720 434,59 4,78333333333335
721 434,51 2,71666666666667
722 434,42 -0,783333333333331
723 434,34 3,28333333333333
724 434,25 1,13333333333333
725 434,17 -0,75
726 434,09 0,400000000000006
727 434 1,26666666666665
728 433,92 -1,71666666666667
729 433,84 -2,06666666666668
730 433,75 -3,53333333333333
731 433,67 -5,06666666666668
732 433,59 -2,90000000000001
733 433,5 0,716666666666669
734 433,42 -1,95
735 433,34 -0,433333333333337
736 433,25 -2,09999999999999
737 433,17 -4,46666666666667
738 433,09 -2,09999999999999
739 433 -3,28333333333333
740 432,92 1,23333333333333
741 432,84 -0,466666666666669
742 432,75 -2,56666666666668
743 432,67 -2,3
744 432,59 -3,13333333333333
745 432,5 -0,950000000000003
746 432,42 -1,31666666666668
747 432,34 -5,93333333333332
748 432,25 -0,716666666666669
749 432,17 -1,61666666666667
750 432,09 -5,08333333333334
751 432 -6,11666666666665
752 431,92 0,0833333333333286
753 431,84 -5,84999999999999
754 431,75 -5,63333333333333
755 431,67 -5,7
756 431,59 -4,56666666666668
757 431,5 -1,86666666666667
758 431,42 -1,83333333333333
759 431,34 -5,83333333333333
760 431,25 -3,69999999999999
761 431,17 -0,166666666666671
762 431,08 -2,33333333333333
763 431 -4,46666666666667
764 430,92 -5,13333333333333
765 430,83 -4,06666666666668
766 430,75 -2,7
767 430,67 -5,06666666666666
768 430,58 -2,96666666666667
769 430,5 -1,83333333333333
770 430,42 -3,83333333333333
771 430,33 -5,43333333333332
772 430,25 -3,25
773 430,17 -3,28333333333333
774 430,08 -8,5
775 430 -2,26666666666667
776 429,92 -3,93333333333332
777 429,83 -3,5
778 429,75 -5,73333333333333
779 429,67 -6,53333333333333
780 429,58 -4,43333333333332
781 429,5 -7,15000000000001
782 429,42 -2,78333333333333
783 429,33 -5,01666666666667
784 429,25 -4,05
785 429,17 -4,78333333333333
786 429,08 -4,90000000000001
787 429 -3,08333333333333
788 428,92 -1,21666666666667
789 428,83 -3,16666666666667
790 428,75 -4,51666666666667
791 428,67 -1,61666666666667
792 428,58 -5,5
793 428,5 -6,95
794 428,42 -6,84999999999999
795 428,33 -4,51666666666667
796 428,25 -2,43333333333334
797 428,17 1,25
798 428,08 -0,200000000000003
799 428 0,0999999999999943
800 427,91 -2,51666666666667
801 427,83 -0,516666666666666
802 427,75 -5,21666666666667
803 427,66 -2,96666666666667
804 427,58 -7,59999999999999
805 427,5 -6,93333333333332
806 427,41 -4,38333333333333
807 427,33 2,33333333333333
808 427,25 11,3166666666667
809 427,16 14,55
810 427,08 10,1333333333333
811 427 7,93333333333332
812 426,91 -1,61666666666667
813 426,83 1,53333333333333
814 426,75 3,31666666666668
815 426,66 4,53333333333333
816 426,58 0,583333333333329
817 426,5 2,33333333333333
818 426,41 -0,799999999999997
819 426,33 3,65000000000001
820 426,25 -1,48333333333333
821 426,16 1,18333333333332
822 426,08 -0,733333333333334
823 426 0,333333333333329
824 425,91 1,01666666666667
825 425,83 1,86666666666667
826 425,75 -0,733333333333334
827 425,66 -2,95
828 425,58 -3,01666666666667
829 425,5 -1,01666666666667
830 425,41 -1,68333333333332
831 425,33 -2,88333333333333
832 425,25 -4,01666666666667
833 425,16 0,0833333333333286
834 425,08 -2,75
835 425 -3,56666666666668
836 424,91 -2,28333333333333
837 424,83 -4,83333333333333
838 424,74 -0,400000000000006
839 424,66 -2,03333333333333
840 424,58 -3,51666666666667
841 424,49 -2,15000000000001
842 424,41 -3,66666666666667
843 424,33 -1,16666666666667
844 424,24 1,66666666666667
845 424,16 -0,133333333333326
846 424,08 -5,71666666666667
847 423,99 -4,05
848 423,91 -5,16666666666666
849 423,83 -1,45
850 423,74 -2,16666666666667
851 423,66 -5,66666666666667
852 423,58 -1,59999999999999
853 423,49 -2,96666666666667
854 423,41 -1,09999999999999
855 423,33 -1,91666666666667
856 423,24 -4,2
857 423,16 -4,26666666666667
858 423,08 2,5
859 422,99 -1,3
860 422,91 -3,41666666666667
861 422,83 -4,01666666666667
862 422,74 -4,40000000000001
863 422,66 -1,75
864 422,58 -4,25
865 422,49 -3,76666666666667
866 422,41 -5,78333333333333
867 422,33 -3,78333333333333
868 422,24 -2,75
869 422,16 -6,8
870 422,08 -2,59999999999999
871 421,99 -5,61666666666667
872 421,91 -4,41666666666667
873 421,83 -6,76666666666667
874 421,74 -5,34999999999999
875 421,66 -9,36666666666665
876 421,57 -5,58333333333333
877 421,49 -6,7
878 421,41 -2,65000000000001
879 421,32 -4,78333333333333
880 421,24 -0,25
881 421,16 -3,55
882 421,07 -6
883 420,99 -2,59999999999999
884 420,91 -7,31666666666668
885 420,82 -4,2
886 420,74 -2,2
887 420,66 -3,46666666666667
888 420,57 -2,75
889 420,49 4,63333333333333
890 420,41 9,09999999999999
891 420,32 13,7
892 420,24 10,5333333333333
893 420,16 3,21666666666667
894 420,07 3,55
895 419,99 1,8
896 419,91 2,56666666666666
897 419,82 -2,86666666666667
898 419,74 -1
899 419,66 -1,40000000000001
900 419,57 2,41666666666667
901 419,49 -0,133333333333326
902 419,41 -0,916666666666671
903 419,32 -0,533333333333331
904 419,24 -0,666666666666671
905 419,16 0,716666666666669
906 419,07 -4,78333333333333
907 418,99 -1,76666666666667
908 418,91 -4,51666666666667
909 418,82 1,18333333333332
910 418,74 -2,93333333333332
911 418,65 -3,88333333333333
912 418,57 -2,53333333333333
913 418,49 -4,76666666666667
914 418,4 -2,11666666666667
915 418,32 -4,75
916 418,24 -5,3
917 418,15 -0,183333333333323
918 418,07 -3,73333333333333
919 417,99 -3,93333333333332
920 417,9 -3,66666666666667
921 417,82 0,0333333333333314
922 417,74 0,516666666666666
923 417,65 -8,68333333333332
924 417,57 -4,36666666666667
925 417,49 -5,81666666666668
926 417,4 -2,84999999999999
927 417,32 -6,13333333333333
928 417,24 -3,66666666666667
929 417,15 -3,11666666666667
930 417,07 -3,43333333333332
931 416,99 -6,71666666666667
932 416,9 -2,91666666666667
933 416,82 -6,55
934 416,74 -3,66666666666667
935 416,65 -1,38333333333333
936 416,57 -1,05
937 416,49 -2,71666666666667
938 416,4 -2,38333333333333
939 416,32 -3,8
940 416,24 -6,93333333333332
941 416,15 -4,58333333333333
942 416,07 -4,28333333333333
943 415,99 -1,25
944 415,9 0,700000000000003
945 415,82 -6,48333333333333
946 415,74 -5,33333333333333
947 415,65 -4,71666666666667
948 415,57 -1,33333333333333
949 415,48 -1,41666666666667
950 415,4 -3,13333333333333
951 415,32 -6,41666666666667
952 415,23 -2,93333333333332
953 415,15 -3,21666666666667
954 415,07 -4,38333333333333
955 414,98 -5,46666666666667
