0 494,65 -0,349999999999994
1 494,57 -2,56666666666668
2 494,49 -2,26666666666667
3 494,4 -3,21666666666667
4 494,32 -0,283333333333331
5 494,24 0,166666666666671
6 494,15 -1,13333333333333
7 494,07 -4,63333333333335
8 493,99 -2,68333333333332
9 493,9 0,700000000000003
10 493,82 -3,21666666666666
11 493,74 -1,23333333333335
12 493,65 -1,86666666666667
13 493,57 -0,333333333333329
14 493,48 -4,01666666666667
15 493,4 -0,633333333333326
16 493,32 -3,34999999999999
17 493,23 -6,46666666666667
18 493,15 -4,13333333333333
19 493,07 -3,61666666666667
20 492,98 -0,483333333333334
21 492,9 -1
22 492,82 -2,84999999999999
23 492,73 -0,650000000000006
24 492,65 2,36666666666665
25 492,57 0,616666666666674
26 492,48 1
27 492,4 -1,46666666666667
28 492,32 -1,41666666666667
29 492,23 1,06666666666668
30 492,15 -1,33333333333333
31 492,07 -1,95
32 491,98 -1,56666666666668
33 491,9 0,0166666666666657
34 491,82 1,55
35 491,73 -0,933333333333323
36 491,65 -4,26666666666667
37 491,57 -1,06666666666668
38 491,48 -2,08333333333333
39 491,4 1,2
40 491,32 -5,41666666666667
41 491,23 -1,88333333333333
42 491,15 -0,416666666666671
43 491,07 -1,33333333333333
44 490,98 -1,65000000000001
45 490,9 0,0166666666666657
46 490,82 -4,8
47 490,73 -2,01666666666665
48 490,65 -3,15000000000001
49 490,57 -1,95
50 490,48 -3,55
51 490,4 -0,950000000000003
52 490,31 -1,65000000000001
53 490,23 1,34999999999999
54 490,15 -0,266666666666666
55 490,06 -3,09999999999999
56 489,98 -5,84999999999999
57 489,9 -2,83333333333333
58 489,81 -1,28333333333333
59 489,73 -2,16666666666667
60 489,65 -0,766666666666666
61 489,56 -1,91666666666667
62 489,48 -2,26666666666667
63 489,4 -3,81666666666666
64 489,31 -3,53333333333333
65 489,23 0,533333333333331
66 489,15 -1,63333333333333
67 489,06 0,0666666666666771
68 488,98 -2,58333333333334
69 488,9 -1,31666666666668
70 488,81 -2,93333333333332
71 488,73 -5,59999999999999
72 488,65 -8,53333333333333
73 488,56 -2,18333333333332
74 488,48 -4,53333333333333
75 488,4 -4,16666666666667
76 488,31 -4,90000000000001
77 488,23 -1,86666666666667
78 488,15 -2,33333333333333
79 488,06 -0,783333333333331
80 487,98 -3,93333333333332
81 487,9 -1,28333333333334
82 487,81 -0,883333333333326
83 487,73 -0,733333333333334
84 487,65 -3,59999999999999
85 487,56 -1,93333333333332
86 487,48 -4,48333333333333
87 487,4 -2,95
88 487,31 -1,88333333333333
89 487,23 2,98333333333333
90 487,14 -5,26666666666667
91 487,06 -0,333333333333343
92 486,98 -1,01666666666667
93 486,89 4,45
94 486,81 0,933333333333323
95 486,73 -1,78333333333333
96 486,64 1,63333333333333
97 486,56 -2,48333333333333
98 486,48 -0,700000000000003
99 486,39 -2,88333333333333
